title,label_score
Justin Timberlake And Jimmy Fallon Did Another History Of Rap And It Was Perfection,1
SNL Mocked The Overwhelming Whiteness Of Hollywood Awards,1
You Can Watch Shia LaBeouf Watch All His Movies,1
We Asked Non-Italians To React To Pictures Of Italian Things And This Is What Happened,1
This Baby Bull Dog Experiencing Rain For The First Time Is The Cutest Thing Ever,1
We Talked To People Who Are Preparing For The End Of The World,1
"Ryan Gosling Pretended He Isn't Canadian On ""Saturday Night Live""",1
22 Guaranteed Ways To Piss Off A Human,1
23 Pictures That Are Way Too Real For Anyone Who Has Lived In A Dorm,1
A Man Set Fire To A Gas Pump Trying To Kill A Spider With A Lighter,1
21 Things Everyone Who Has Worked In A Welsh Pub Will Remember,1
Which Selena Gomez Album Should You Be Listening To,1
This Is What A Great Lake Looks Like After All The Vacationers Are Gone,1
This iPhone Feature Is A Shortcut To All Of Your Most-Used Settings,1
What Do You Wish You Knew About Penises Before You Touched One,1
The First End-Of-The-Year Mashup Of 2015 Has Arrived,1
21 Struggles Of Being An Overthinker,1
24 Things You'll Find In Every Hipster Restaurant,1
How Well Do You Remember Basic Science,1
21 Videos Of Eggs That Are Actually Porn,1
"26 ""Harry Potter"" Quotes Made Hilarious By Replacing ""Wand"" With ""Penis""",1
This 15-Second Video Of The Mumbai Marathon Will Leave You Totally Mesmerised,1
Can You Guess The Video Game From Its Terrible Summary,1
28 Adorable Animal Things You Need In Your Life,1
5 Ridiculous Things Science Claimed About Bearded Men In 2015,1
17 Things Couples Who Work Out Together Know,1
Mid-'00s Chris Pratt Was The Best Chris Pratt And Here's Why,1
Struggles Of A Dogless Dog Lover,1
Indian Redditors Responded PERFECTLY To A College's Alleged List Of Bizarre Rules For Females,1
The Most OMG Movie Scenes Of 2015,1
How Well Do You Actually Know The Laws Of Rugby,1
17 Cats Enjoying The Finer Things,1
"Joe Biden And Stephen Colbert Have A Remarkable, Wrenching Conversation About Tragedy",1
27 Things That Christmas-Obsessed Parents Need Right Now,1
18 Cats Who Are Ready For Christmas,1
These Students Honored Veterans By Carrying Their Coffins,1
31 DIYs To Help You Throw The Best Slumber Party Ever,1
17 Embarrassing Church Horror Stories That'll Make You Cringe,1
The Best BuzzFeed Comics Of 2015,1
What Type Of Fall Sweater Are You,1
Can We Guess Your Personality Based On Your Favorite Dog,1
"Just So You Know, This Is How Jose Bautista Got Home After Slaying The Texas Rangers",1
Instagram Caused An Outrage After Deleting A Post-Mastectomy Tattoo Account,1
Which Season Is The Best Season,1
25 Of Our Deepest Desires,1
22 Things All Non-Baby People Will Relate To,1
24 Tweets About Being Introverted That'll Make You Laugh Out Loud,1
13 Celebrity #TBT Photos You May Have Missed This Week,1
19 Reasons Taraji P. Henson Should Be Your #1 Imaginary Celebrity BFF,1
This Tiny Corgi Hates His Tiny Pumpkin,1
"How Well Do You Know The Lyrics To ""Beautiful Soul"" By Jesse McCartney",1
21 Crazy Things People Have Actually Witnessed At Disney,1
These Are Makeup Struggles Every Girl Understands,1
39 Of The Funniest Texts From Straight White Boys In 2015,1
9 Couples Costumes That Will Make You Glad You're Single,1
This Is How BuzzFeed LA Does Halloween,1
Are You More Lady Gaga Or Madonna,1
These Illustrations Show What It Feels Like To Have A Migraine,1
If Joey Tribbiani Quotes Were Motivational Posters,1
Is This A Close Up Of Eggnog Or A Handful Of Mayonnaise,1
Can You Guess What These Actual Scout Badges Are For,1
16 Times Amandla Stenberg Was The Wisest Teen Ever,1
15 Awesome Gifts For Anyone Who Loves Boobs,1
Brits Respond To Questions From Australians,1
14 Scrumptious Fall Recipes That Use Exactly One Can Of Pumpkin,1
A Senior Who Just Found Out He Has Cancer Gave An Incredible Speech To His Class,1
23 Things All Work Best Friends Know To Be True,1
Which Adele Song Should You Sob To Tonight,1
This Graphic Novel Perfectly Captures The Struggles Of Being An Indian Woman,1
18 Food Truths All San Diegans Will Understand,1
Pigskin A Blanket: Super Bowl 50 Picks,1
18 Lol-Worthy Tumblr Posts About Books,1
Everything You Need To Know About The Man Behind Lord Varys,1
Take A Look Back At The Biggest Black Friday Toys Of The Past 20 Years,1
Here's Another Really Good 2015 End-Of-The-Year Mashup,1
Kelly Ripa Got Her Walk Of Fame Star And Everything About It Was Adorable,1
21 Of The Greatest Examples Of Fragile Masculinity In 2015,1
9 Illustrated Tweets Guaranteed To Make You LOL,1
Which Spam Email Are You,1
22 Times Tumblr Was Actually Better Than Sex Ed,1
21 Things You'll Only Understand If You Had Braces,1
Can We Guess How Much Pizza You Ate In 2015,1
Struggles You Only Discover In Your First Same-Sex Relationship,1
The Hardest Thanksgiving Poll You Will Ever Take,1
Are You More House Stark Or House Targaryen,1
17 Times Ryan Gosling Made You Almost Forget How To Breathe,1
"17 Badass ""Death Note"" Tattoos That Will Give You Nightmares",1
17 Times Pacey Witter Made Your Heart Flutter,1
5 Great Books To Read In November,1
We Celebrated Thanksgiving With Celebs On The AMA's Red Carpet,1
People Are Tweeting #NetflixListen To Get This Series About A Muslim Hero Made,1
"People Are Having Meltdowns Over This Kid's Cover Of ""Trap Queen""",1
29 Signs You're Actually A Witch,1
14 Adorable Ornaments Every Cat Lover Needs On Their Tree,1
14 Important Sigils For Twentysomethings,1
Drake's Mom Was Extra Adorable At Her Birthday Celebration Last Night,1
20 Pictures That Will Make Absolutely No Sense If You've Never Been To A Target,1
Here's A GIF That Perfectly Captures Joke-Stealing On Twitter,1
39 Weird Things You'll Find In Every British Family Home,1
16 Cosplayers Share The Kindest Thing Someone Has Done For Them,1
"The ""Friends"" Cast Reunited And Hung Out With The Other Most Iconic TV Show Cast Of All Time",1
15 NYC Restaurants To Try If You're Obsessed With Instagram,1
How Good Are You At Visual Estimation,1
An Adorable Animals Advent Calendar: December 7,1
17 Reasons Why People Regret Their Open Relationships,1
"17 People Who Thought Bryan Adams Covered Taylor Swift's ""1989""",1
10 Perks Of Having Small Boobs,1
8 Signs You Were Raised In The South,1
These Amazing African Baby Names Will Make You Want To Conceive,1
Which Valentine's Day Anthem Matches Your Birth Month,1
"Women, You've Been Drinking Water Wrong Your Whole Lives",1
The 29 Most WTF TV Moments Of 2015,1
"Jimmy Fallon Beautifully Performed Drake's ""Hotline Bling"" As Bob Dylan",1
Dudley The Cow Got A New Prosthetic Leg And Is So Happy Now,1
12 Grim Realities Of Life,1
Watch Kendrick Lamar Hit The Quan,1
Everyone Needs To Read This Facebook Post About America's Muslims And Sikhs,1
19 Things Only Science-Geek Parents Will Understand,1
19 Insanely Delicious And Healthy Ways To Enjoy Gingerbread For Breakfast,1
7 Healthy Food Tricks You'll Actually Want To Try,1
29 Things You Need If You're Mysteriously Evil,1
Do You Remember Which Song Came First,1
21 Moments Anyone Who Has Been Day Drunk Will Recognize,1
"17 Reasons Brandy Is Black History, Present, And Future",1
21 Things All Friends With A Group Chat Will Understand,1
23 Hilarious Tumblr Posts That Show Just How Strange Canada Truly Is,1
"We Know Your Favorite Christmas Song Based On Your Favorite ""Frozen"" Character",1
How Has Your Favourite NHL Team's Logo Changed Over Time,1
14 New Year's Resolutions We're Still Working On,1
We Can Guess What Gets You Off Most During Sex,1
23 Cheap and Easy Hacks For the Best Bath Ever,1
What STD Are You,1
22 Shoppers Who Made A Hard And Important Decision,1
"27 Funniest Moments From ""Whose Line Is It Anyway?""",1
This Touching Photo Of A Bride And Her Service Dog Is Going Viral,1
15 Videos That Were So Damn Relatable For Women In 2015,1
Protomartyr's Joe Casey Isn't Too Old For Indie Rock,1
Want To Call It Frisco? Ask The Hells Angels,1
Which Ryan Murphy Show Are You,1
17 Easy Ways To Do Your Makeup If You Don't Know WTF You're Doing,1
How Much Do You Spend On Mental Healthcare,1
19 Hilarious Jokes All Book Nerds Will Appreciate,1
You Can Watch This Guy Write A Book In Real-Time Right Now,1
Someone Remixed Lines From Holiday Movies Into An Epic Song,1
This Ink Blot Test Will Determine Your Worst Quality,1
13 Apps That'll Make Your iPhone-Android Relationship So Much Better,1
This Color Test Will Determine Your Guilty Pleasure,1
"The Triumphs And Mistakes That Got J.J. Abrams Ready For ""Star Wars""",1
Someone At The All India Bakchod Office Has Lost Their Damn Mind,1
This Photo Of A Real Deer Posing Next To A Fake Reindeer Is Too Adorable,1
23 Heartbreakingly Adorable Amigurumi You Can Make Yourself,1
34 Times Ed Sheeran Ruled The World In 2015,1
All The Big Winners From The 2016 Grammy Awards,1
"33 Reasons We'll Miss The Hell Out Of ""Parks And Recreation"" In 2016",1
12 Crazy Delicious Recipes To Feed Your Avocado Obsession,1
17 Celebrities Who Opened Up About Mental Health In 2015,1
Here Are 8 Totally Different Ways To Relieve Stress,1
23 Leonardo DiCaprio Faces That Are Basically You,1
Did You Peak In 2015,1
Dear White People: Here's Some Well-Intentioned Halloween Advice From India,1
12 Painfully Beautiful Poems That Will Give You So Many Feelings,1
"Holy Shit, You Need To See Will Forte's Half-Shaved Face",1
"Stop What You're Doing And Listen To This Remix Of Adele's ""Hello""",1
We Know Which Food Is Your Bae With This One Question,1
16 Relationship Tips That Actually Aren't Bullshit,1
"5 Easy, Healthy Habits That Anyone Can Take Up",1
We Know What Unnecessary Chore Your Parents Will Make You Do By Your Zodiac Sign,1
Here's What Happened When People Tried Bharatnatyam For The First Time,1
"How Well Do You Remember The Lyrics To ""Everybody (Backstreet's Back)""",1
Are You A Proper Grown Up Yet,1
15 Phrases That Are Basically Sex To Socially Anxious People,1
14 Women Reveal Why They Faked Being Pregnant,1
Here's What Young Indian Women Really Think About Premarital Sex,1
We Know Your Age Based On Your New Year's Eve Plans,1
NASA Just Released A Breathtaking Photo Of Southern India Taken From Space,1
Grandparents Give Love Advice,1
"Indian Women Are Never Taught How To Be Alone, And That's A Problem",1
15 Of The Best Football Celebrations Of All Time,1
"How The Seasons Of ""American Horror Story"" Connect",1
Curvy Targeting Is Banned For Gmail Advertisers,1
"Barbara Walters Told Bradley Cooper To His Face That She Finds Him ""Screwable""",1
10 Christmas Movie Drinking Games You'll Want To Play This Year,1
23 Jokes That Are Hilariously British,1
7 Of The Craziest Science Studies That Won At The Ig Nobel Awards,1
Steve Jobs Turns Apple's Founder Into A Fascinating Jerk,1
Here Are 19 Insanely Popular Crock Pot Recipes,1
The 18 Most Incredibly Badass Kids Of All Time,1
"How ""Smallville"" Changed Tom Welling Forever",1
Are You More Country Mouse Or City Mouse,1
Tell Us About Yourself(ie): Tone Bell,1
We Know What GIF You Need To See Based On This One Question,1
9 Things You'll Definitely Lose In 2016,1
18 Things We're Going To Have A Really Hard Time Explaining To Our Grandchildren,1
"7 Essays To Read: Volunteering At An Abortion Clinic, Patriarchy, And Stupid Questions",1
"Which Of Lady Gaga's ""American Horror Story: Hotel"" Outfits Should You Rock",1
"19 Thoughts Everyone Has While Watching ""House Hunters""",1
"One Direction's New Music Video For ""Perfect"" Is Actually Perfection",1
We Need To Talk About Snoke,1
23 Gendered Products That Prove How Truly Fragile Masculinity Is,1
Is This A Real Lipstick Shade Or Am I Messing With You,1
16 Young Indians You Should Watch Out For In 2016,1
What Scandal Would Olivia Pope Have To Fix For You,1
22 Celebrity Faces That Summed Up This Year's Golden Globes,1
17 Times You Realized You Were Liz Lemon And Wished You Weren't,1
Which Member Of Overwatch Are You,1
Women Who Love Wine,1
What Angry Pop-Punk Christmas Song Are You,1
"Your Children Will Be Taught That Nyle From ""America's Next Top Model"" Is The Hottest Man Ever",1
18 Ways You Know You're The Mom Of Your Friend Group,1
18 Stunning Christmas Cookies Guaranteed To Impress Your Family,1
How Much Do You Actually Love Stationery,1
A Man Went Snowboarding Through Times Square During The Blizzard,1
This Sephora Minnie Mouse Collection Is Every Disney Lover's Dream Come True,1
All The Looks On The Critics' Choice Awards Red Carpet,1
This Woman Got Her Tinder Profile Overhauled By Her Co-Workers,1
How Dad Is Your Dad,1
Can You Find The Political Conspiracy Hidden In This Crossword,1
"17 Tweets About ""The Force Awakens"" That Will Make You Laugh Your Ass Off",1
17 Times Ellen And Oprah Were So Us And Our Squad,1
Joe Jonas Has Blue Hair Now,1
"How Well Do You Know ""The Devil Wears Prada""",1
The Hardest Emoji Quiz You'll Ever Take,1
Look At These Beautiful And Haunting Photos Of African Wildlife,1
31 Tweets About Fast Food That Will Actually Make You Laugh,1
We Tried The Kylie Jenner Lip Kit And Had A Great Time,1
22 Things Anyone Who Has Ever Had A Cell Phone Will Get,1
21 Pizza Recipes Worth Feasting On,1
What It Feels Like When Everyone Is Making Art But You,1
Can You Name The John Green Book By Just The Cover Art,1
COCK BLOCK,1
"Which ""Friends"" Character Are You Least Like",1
Here Are All The Reasons You're Wrong If You Don't Think Ariana Grande Is Everything,1
21 Drunk Conversations Every Girl Has Had At Least Once,1
Canadians Are Tweeting The Most Beautiful Message To Newly-Arrived Refugees,1
Can We Guess Your Zodiac From The Garbage Person You'd Date,1
These Two New Pizza Crusts Are Gonna Blow Your Damn Mind,1
Sick Of The PSL? Try These Other Starbucks Fall Flavors,1
This Adorable DIY Beach Terrarium Will Have You Feeling Relaxed At Work,1
21 Secrets People Who Hate Having Sex Won't Tell You,1
13 Magnificent Roles To Remember Alan Rickman's Career By,1
The New Burrito Emoji Is Problematic,1
Are You Above Average,1
Friendly Reminder That One Of Saturn's Moons Looks Like The Death Star,1
19 Pictures That Prove Drunk You Is An Actual Genius,1
Who Said It: Kendall Or A Ken Doll,1
Lil Bub Has A New Yule Log Video That You Need To See,1
18 Gifts Every Dachshund Lover Needs,1
Everyone's Favourite Childhood Anthem Just Got An Epic Makeover,1
"The Internet Was Fucking Me Up: Patrick DeWitt On Books, Bubbles, & Bullshit",1
How To Fake Your Way Through The Super Bowl,1
A Bride Honored Her Father At Her Wedding With A Dance With Four Of His Fellow Police Officers,1
We Know Which Oscar You Should Win Based On Your Favorite Lady Gaga Shoe,1
If Tim Burton Directed Disney Movies,1
Are These Harry Potter Spells Or Just Gibberish,1
21 Signs You Were Raised On Indiana Jones,1
Artists Pay Tribute To David Bowie,1
17 Confessions Of People Who Were Dumped In The Worst Ways,1
What's Your Best Australian-Inspired Halloween Costume,1
18 Confessions About Proposals That Will Make You Glad You're Single,1
Are You More Of An Earthling Or An Alien,1
Get Organized With The BuzzFeed DIY Newsletter,1
The Try Guys Try Coding With Girls Who Code,1
17 Things That Are Basically A Workout,1
Which Food Network Competition Should You Star In,1
11 Things You Can Do Right Now To Make Winter Feel Less Awful,1
21 Minimalist Products That Might Turn You On,1
Cher Shuts Down Twitter Troll In Most Cher Way Possible,1
These Are The Photos By Indians Shortlisted In The World's Biggest Photography Contest,1
Here's The Biggest Halloween Costume For Each Year Of The '90s,1
How Much Do You Know About Cheese,1
"For Everyone Who's Actually Still In Love With ""Love Actually""",1
17 Dads Who Almost Definitely Traumatized Their Kids,1
"The Rise, Fall, And Improbable Comeback Of Morris Brown College",1
